CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|ID_DISTRITO_LOCAL|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECCION|CASILLA|PAN|PRI|PRD|PVEM|PT|MC|NVA_ALIANZA|MORENA|PH|ES|PRI_PVEM|CAND_IND1|VOTOS_CAND_NREG|VOTOS_VALIDOS|VOTOS_NULOS|VOTOS_TOTAL|LISTA_NOMINAL|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_jul2020|ID_DTTO_LOCAL_jul2020|MUNICIPIO_jul2020|NOM_MUN_jul2020|SECCION_jul2020|TIPO_SECC_jul2020|OBSERVACION_MMGE_31jul2020
3|4|CAMPECHE|2|14.00|CANDELARIA|10.00|CANDELARIA|294.00|RURAL|B|50.00|57.00|0.00|0.00|1.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00||110.00|1.00|111.00|176.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC294BO1445.JPG|2|14|10|CANDELARIA|294|R|
3|4|CAMPECHE|2|14.00|CANDELARIA|10.00|CANDELARIA|295.00|RURAL|B|185.00|94.00|2.00|2.00|4.00|5.00|0.00|12.00|1.00|2.00|6.00|35.00||348.00|20.00|368.00|587.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC295BO1448.JPG|2|14|10|CANDELARIA|295|R|
3|4|CAMPECHE|2|14.00|CANDELARIA|10.00|CANDELARIA|295.00|RURAL|C01|193.00|81.00|6.00|5.00|2.00|2.00|1.00|8.00|0.00|3.00|2.00|39.00||342.00|10.00|352.00|587.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC295C01O1450.JPG|2|14|10|CANDELARIA|295|R|
3|4|CAMPECHE|2|14.00|CANDELARIA|10.00|CANDELARIA|296.00|RURAL|B|245.00|172.00|3.00|4.00|0.00|5.00|2.00|14.00|1.00|1.00|0.00|3.00||450.00|3.00|453.00|664.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC296BO1452.JPG|2|14|10|CANDELARIA|296|R|
3|4|CAMPECHE|2|14.00|CANDELARIA|10.00|CANDELARIA|297.00|RURAL|B|264.00|179.00|3.00|2.00|3.00|6.00|2.00|14.00|0.00|0.00|6.00|6.00||485.00|23.00|508.00|705.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC297BO1453.JPG|2|14|10|CANDELARIA|297|R|
3|4|CAMPECHE|2|14.00|CANDELARIA|10.00|CANDELARIA|298.00|RURAL|B|153.00|135.00|1.00|4.00|0.00|0.00|2.00|5.00|0.00|0.00|0.00|1.00||301.00|6.00|307.00|457.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC298BO1455.JPG|2|14|10|CANDELARIA|298|R|
3|4|CAMPECHE|2|14.00|CANDELARIA|10.00|CANDELARIA|298.00|RURAL|C01|155.00|123.00|2.00|0.00|2.00|1.00|0.00|15.00|1.00|0.00|0.00|0.00||299.00|3.00|302.00|456.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC298C01O1457.JPG|2|14|10|CANDELARIA|298|R|
3|4|CAMPECHE|2|14.00|CANDELARIA|10.00|CANDELARIA|299.00|RURAL|B|190.00|131.00|1.00|0.00|1.00|3.00|1.00|30.00|0.00|0.00|1.00|0.00||358.00|10.00|368.00|520.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC299BO1459.JPG|2|14|10|CANDELARIA|299|R|
3|4|CAMPECHE|1|19.00|HECELCHAKÁN|5.00|HECELCHAKÁN|379.00|MIXTA|B|182.00|0.00|0.00|0.00|0.00|1.00|5.00|38.00|0.00|29.00|203.00|0.00||458.00|11.00|469.00|562.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC379BO2029.JPG|1|19|5|HECELCHAKAN|379|M|
3|4|CAMPECHE|1|19.00|HECELCHAKÁN|5.00|HECELCHAKÁN|379.00|MIXTA|C01|215.00|147.00|1.00|3.00|1.00|2.00|1.00|31.00|0.00|39.00|4.00|0.00||444.00|9.00|453.00|562.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC379C01O2031.JPG|1|19|5|HECELCHAKAN|379|M|
3|4|CAMPECHE|1|19.00|HECELCHAKÁN|5.00|HECELCHAKÁN|380.00|RURAL|B|109.00|74.00|0.00|3.00|0.00|0.00|2.00|1.00|1.00|57.00|4.00|0.00||251.00|2.00|253.00|618.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC380BO2034.JPG|1|19|5|HECELCHAKAN|380|R|
3|4|CAMPECHE|1|19.00|HECELCHAKÁN|5.00|HECELCHAKÁN|380.00|RURAL|C01|117.00|85.00|0.00|1.00|0.00|0.00|0.00|12.00|0.00|42.00|7.00|0.00||264.00|2.00|266.00|617.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC380C01O2036.JPG|1|19|5|HECELCHAKAN|380|R|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|261.00|RURAL|B|173.00|161.00|3.00|3.00|2.00|0.00|1.00|7.00|1.00|0.00|11.00|0.00||362.00|9.00|371.00|566.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GCL261BO.JPG|2|12|3|CARMEN|261|R|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|261.00|RURAL|C01|198.00|160.00|1.00|3.00|1.00|0.00|0.00|7.00|1.00|0.00|6.00|0.00||377.00|11.00|388.00|566.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC261C01O2043.JPG|2|12|3|CARMEN|261|R|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|262.00|RURAL|B|221.00|194.00|6.00|0.00|3.00|1.00|1.00|22.00|0.00|0.00|0.00|0.00||448.00|8.00|456.00|673.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC262BO2045.JPG|2|12|3|CARMEN|262|R|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|262.00|RURAL|C01|221.00|194.00|6.00|0.00|3.00|1.00|1.00|22.00|0.00|0.00|0.00|0.00||448.00|8.00|456.00|673.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC262C01O2047.JPG|2|12|3|CARMEN|262|R|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|262.00|RURAL|E01|55.00|21.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|1.00|0.00||79.00|0.00|79.00|119.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC262E01O2049.JPG|2|12|3|CARMEN|262|R|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|263.00|RURAL|B|107.00|121.00|8.00|13.00|4.00|0.00|1.00|36.00|1.00|2.00|27.00|0.00||320.00|34.00|354.00|481.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC263BO2052.JPG|2|20|3|CARMEN|263|R|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|263.00|RURAL|C01|106.00|176.00|2.00|4.00|1.00|3.00|0.00|17.00|1.00|0.00|29.00|0.00||339.00|23.00|362.00|481.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC263C01O2054.JPG|2|20|3|CARMEN|263|R|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|264.00|RURAL|B|95.00|127.00|4.00|20.00|1.00|0.00|1.00|23.00|2.00|0.00|7.00|0.00||280.00|14.00|294.00|380.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC264BO2056.JPG|2|20|3|CARMEN|264|R|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|264.00|RURAL|E01|52.00|43.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||95.00|0.00|95.00|124.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC264E01O2058.JPG|2|20|3|CARMEN|264|R|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|265.00|MIXTA|B|177.00|157.00|6.00|10.00|0.00|0.00|4.00|48.00|2.00|0.00|18.00|0.00||422.00|14.00|436.00|681.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC265BO2059.JPG|2|20|3|CARMEN|265|M|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|265.00|MIXTA|C01|188.00|174.00|2.00|9.00|1.00|0.00|6.00|49.00|1.00|2.00|7.00|1.00||440.00|12.00|452.00|681.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC265C01O2061.JPG|2|20|3|CARMEN|265|M|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|265.00|MIXTA|C02|183.00|165.00|6.00|14.00|0.00|1.00|1.00|35.00|1.00|0.00|26.00|2.00||434.00|14.00|448.00|680.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC265C02O2063.JPG|2|20|3|CARMEN|265|M|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|266.00|URBANA|B|119.00|133.00|9.00|3.00|2.00|0.00|5.00|58.00|1.00|0.00|23.00|0.00||353.00|20.00|373.00|568.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC266BO2066.JPG|2|20|3|CARMEN|266|U|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|266.00|URBANA|C01|135.00|125.00|6.00|7.00|4.00|0.00|1.00|57.00|0.00|0.00|24.00|0.00||359.00|27.00|386.00|567.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC266C01O2068.JPG|2|20|3|CARMEN|266|U|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|266.00|URBANA|C02|126.00|125.00|6.00|7.00|1.00|3.00|4.00|55.00|3.00|4.00|17.00|0.00||351.00|23.00|374.00|567.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC266C02O2070.JPG|2|20|3|CARMEN|266|U|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|267.00|MIXTA|B|162.00|151.00|5.00|6.00|6.00|1.00|6.00|46.00|0.00|0.00|13.00|0.00||396.00|23.00|419.00|609.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC267BO2072.JPG|2|20|3|CARMEN|267|M|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|267.00|MIXTA|C01|155.00|146.00|12.00|3.00|0.00|0.00|2.00|44.00|1.00|0.00|11.00|1.00||375.00|24.00|399.00|609.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC267C01O2074.JPG|2|20|3|CARMEN|267|M|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|267.00|MIXTA|C02|159.00|184.00|7.00|3.00|3.00|2.00|1.00|63.00|2.00|0.00|0.00|0.00||424.00|11.00|435.00|609.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC267C02O2075.JPG|2|20|3|CARMEN|267|M|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|267.00|MIXTA|C03|180.00|154.00|3.00|18.00|2.00|1.00|6.00|42.00|2.00|2.00|0.00|1.00||411.00|11.00|422.00|608.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC267C03O2077.JPG|2|20|3|CARMEN|267|M|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|267.00|MIXTA|C04|320.00|200.00|0.00|2.00|0.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00||526.00|0.00|526.00|608.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GCL267C04O.JPG|2|20|3|CARMEN|267|M|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|268.00|MIXTA|B|148.00|153.00|3.00|7.00|0.00|1.00|8.00|79.00|1.00|0.00|15.00|0.00||415.00|13.00|428.00|615.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC268BO2081.JPG|2|20|3|CARMEN|268|M|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|268.00|MIXTA|C01|202.00|133.00|4.00|1.00|0.00|2.00|6.00|72.00|0.00|1.00|6.00|0.00||427.00|15.00|442.00|615.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC268C01O2084.JPG|2|20|3|CARMEN|268|M|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|268.00|MIXTA|C02|192.00|122.00|7.00|11.00|1.00|0.00|1.00|67.00|0.00|0.00|15.00|0.00||416.00|36.00|452.00|614.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC268C02O2085.JPG|2|20|3|CARMEN|268|M|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|269.00|RURAL|B|195.00|128.00|7.00|5.00|1.00|4.00|6.00|37.00|0.00|0.00|14.00|3.00||400.00|12.00|412.00|648.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC269BO2088.JPG|2|20|3|CARMEN|269|R|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|270.00|RURAL|B|56.00|82.00|1.00|2.00|0.00|0.00|0.00|28.00|0.00|0.00|3.00|0.00||172.00|6.00|178.00|239.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC270BO2089.JPG|2|12|3|CARMEN|270|R|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|271.00|RURAL|B|54.00|83.00|1.00|17.00|0.00|0.00|2.00|4.00|0.00|0.00|0.00|1.00||162.00|1.00|163.00|393.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC271BO2091.JPG|2|12|3|CARMEN|271|R|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|271.00|RURAL|C01|32.00|89.00|3.00|21.00|0.00|0.00|2.00|15.00|1.00|0.00|0.00|2.00||165.00|13.00|178.00|392.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC271C01O2094.JPG|2|12|3|CARMEN|271|R|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|272.00|RURAL|B|21.00|38.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||60.00|1.00|61.00|129.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC272BO2096.JPG|2|12|3|CARMEN|272|R|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|284.00|RURAL|B|27.00|81.00|7.00|7.00|0.00|1.00|0.00|6.00|0.00|1.00|2.00|3.00||135.00|6.00|141.00|282.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC284BO2097.JPG|2|12|3|CARMEN|284|R|
3|4|CAMPECHE|2|20.00|PALIZADA|7.00|PALIZADA|428.00|URBANA|B|178.00|267.00|5.00|3.00|1.00|0.00|7.00|25.00|0.00|0.00|33.00|1.00||520.00|7.00|527.00|657.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC428BO2129.JPG|2|20|7|PALIZADA|428|U|
3|4|CAMPECHE|2|20.00|PALIZADA|7.00|PALIZADA|428.00|URBANA|C01|218.00|253.00|2.00|3.00|0.00|0.00|7.00|17.00|0.00|0.00|10.00|1.00||511.00|9.00|520.00|657.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC428C01O2131.JPG|2|20|7|PALIZADA|428|U|
3|4|CAMPECHE|2|20.00|PALIZADA|7.00|PALIZADA|429.00|MIXTA|B|207.00|245.00|1.00|2.00|0.00|0.00|2.00|8.00|0.00|0.00|16.00|1.00||482.00|7.00|489.00|634.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC429BO2133.JPG|2|20|7|PALIZADA|429|M|
3|4|CAMPECHE|2|20.00|PALIZADA|7.00|PALIZADA|429.00|MIXTA|C01|207.00|216.00|1.00|5.00|0.00|0.00|2.00|13.00|0.00|0.00|10.00|2.00||456.00|8.00|464.00|633.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC429C01O2136.JPG|2|20|7|PALIZADA|429|M|
3|4|CAMPECHE|2|20.00|PALIZADA|7.00|PALIZADA|429.00|MIXTA|C02|254.00|180.00|0.00|2.00|1.00|0.00|2.00|8.00|0.00|0.00|16.00|0.00||463.00|6.00|469.00|633.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC429C02O2137.JPG|2|20|7|PALIZADA|429|M|
3|4|CAMPECHE|2|20.00|PALIZADA|7.00|PALIZADA|430.00|RURAL|B|188.00|144.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|1.00|0.00|0.00||334.00|8.00|342.00|410.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC430BO2139.JPG|2|20|7|PALIZADA|430|R|
3|4|CAMPECHE|2|20.00|PALIZADA|7.00|PALIZADA|431.00|RURAL|B|366.00|178.00|0.00|2.00|0.00|3.00|4.00|14.00|0.00|0.00|11.00|1.00||579.00|4.00|583.00|703.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC431BO2141.JPG|2|20|7|PALIZADA|431|R|
3|4|CAMPECHE|2|20.00|PALIZADA|7.00|PALIZADA|432.00|RURAL|B|192.00|123.00|3.00|3.00|0.00|0.00|1.00|3.00|0.00|0.00|9.00|0.00||334.00|3.00|337.00|403.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC432BO2143.JPG|2|20|7|PALIZADA|432|R|
3|4|CAMPECHE|2|20.00|PALIZADA|7.00|PALIZADA|433.00|RURAL|B|275.00|198.00|0.00|4.00|0.00|0.00|6.00|1.00|0.00|0.00|27.00|0.00||511.00|6.00|517.00|584.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC433BO2145.JPG|2|20|7|PALIZADA|433|R|
3|4|CAMPECHE|2|20.00|PALIZADA|7.00|PALIZADA|434.00|RURAL|B|72.00|74.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|5.00|0.00||154.00|0.00|154.00|177.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC434BO2148.JPG|2|20|7|PALIZADA|434|R|
3|4|CAMPECHE|2|20.00|PALIZADA|7.00|PALIZADA|435.00|RURAL|B|257.00|160.00|2.00|0.00|0.00|0.00|0.00|7.00|0.00|0.00|8.00|0.00||434.00|8.00|442.00|601.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC435BO2150.JPG|2|20|7|PALIZADA|435|R|
3|4|CAMPECHE|2|20.00|PALIZADA|7.00|PALIZADA|436.00|RURAL|B|50.00|38.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|3.00|0.00||93.00|1.00|94.00|103.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC436BO2152.JPG|2|20|7|PALIZADA|436|R|
3|4|CAMPECHE|2|20.00|PALIZADA|7.00|PALIZADA|439.00|RURAL|B|319.00|249.00|0.00|4.00|0.00|0.00|0.00|1.00|0.00|0.00|12.00|6.00||591.00|0.00|591.00|696.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC439BO2154.JPG|2|20|7|PALIZADA|439|R|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|472.00|RURAL|B|132.00|111.00|2.00|0.00|0.00|0.00|2.00|77.00|2.00|0.00|0.00|0.00||326.00|15.00|341.00|471.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC472BO2100.JPG|2|12|3|CARMEN|472|R|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|472.00|RURAL|C01|117.00|78.00|2.00|2.00|1.00|0.00|1.00|102.00|1.00|3.00|13.00|0.00||320.00|19.00|339.00|471.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC472C01O2102.JPG|2|12|3|CARMEN|472|R|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|473.00|RURAL|B|64.00|153.00|3.00|1.00|0.00|1.00|2.00|94.00|2.00|0.00|19.00|0.00||339.00|7.00|346.00|473.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC473BO2103.JPG|2|12|3|CARMEN|473|R|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|473.00|RURAL|C01|75.00|142.00|4.00|0.00|2.00|1.00|4.00|103.00|2.00|0.00|0.00|0.00||333.00|8.00|341.00|472.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC473C01O2105.JPG|2|12|3|CARMEN|473|R|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|474.00|RURAL|B|70.00|82.00|0.00|0.00|0.00|2.00|2.00|21.00|0.00|0.00|0.00|0.00||177.00|11.00|188.00|231.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC474BO2108.JPG|2|12|3|CARMEN|474|R|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|478.00|RURAL|B|159.00|136.00|0.00|5.00|1.00|3.00|0.00|93.00|0.00|0.00|12.00|1.00||410.00|11.00|421.00|552.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC478BO2109.JPG|2|12|3|CARMEN|478|R|
3|4|CAMPECHE|2|20.00|PALIZADA|3.00|CARMEN|478.00|RURAL|C01|190.00|118.00|1.00|2.00|1.00|3.00|0.00|93.00|0.00|1.00|4.00|2.00||415.00|9.00|424.00|551.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC478C01O2112.JPG|2|12|3|CARMEN|478|R|
3|4|CAMPECHE|2|14.00|CANDELARIA|10.00|CANDELARIA|299.00|RURAL|C01|189.00|113.00|0.00|3.00|0.00|0.00|1.00|21.00|1.00|0.00|5.00|6.00||339.00|24.00|363.00|519.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC299C01O1462.JPG|2|14|10|CANDELARIA|299|R|
3|4|CAMPECHE|2|14.00|CANDELARIA|10.00|CANDELARIA|300.00|RURAL|B|130.00|111.00|2.00|3.00|8.00|4.00|2.00|24.00|1.00|0.00|2.00|1.00||288.00|8.00|296.00|400.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GCL300BO.JPG|2|14|10|CANDELARIA|300|R|
3|4|CAMPECHE|2|14.00|CANDELARIA|10.00|CANDELARIA|301.00|RURAL|B|215.00|120.00|3.00|0.00|2.00|7.00|1.00|6.00|1.00|0.00|0.00|21.00||376.00|10.00|386.00|536.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC301BO1465.JPG|2|14|10|CANDELARIA|301|R|
3|4|CAMPECHE|2|14.00|CANDELARIA|10.00|CANDELARIA|301.00|RURAL|C01|204.00|86.00|2.00|0.00|2.00|8.00|4.00|12.00|0.00|0.00|1.00|27.00||346.00|21.00|367.00|536.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC301C01O1467.JPG|2|14|10|CANDELARIA|301|R|
3|4|CAMPECHE|2|14.00|CANDELARIA|10.00|CANDELARIA|302.00|RURAL|B|106.00|68.00|4.00|0.00|3.00|1.00|1.00|15.00|0.00|0.00|2.00|2.00||202.00|2.00|204.00|286.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC302BO1469.JPG|2|14|10|CANDELARIA|302|R|
3|4|CAMPECHE|2|14.00|CANDELARIA|10.00|CANDELARIA|490.00|RURAL|B|104.00|102.00|0.00|1.00|0.00|1.00|0.00|2.00|0.00|0.00|3.00|0.00||213.00|4.00|217.00|300.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GCL490BO.JPG|2|14|10|CANDELARIA|490|R|
3|4|CAMPECHE|2|15.00|CHAMPOTÓN|4.00|CHAMPOTÓN|303.00|URBANA|B|66.00|116.00|4.00|4.00|2.00|5.00|3.00|35.00|1.00|0.00|6.00|1.00||243.00|6.00|249.00|400.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC303BO1478.JPG|2|15|4|CHAMPOTON|303|U|
3|4|CAMPECHE|2|15.00|CHAMPOTÓN|4.00|CHAMPOTÓN|303.00|URBANA|C01|73.00|128.00|7.00|3.00|1.00|12.00|1.00|35.00|0.00|0.00|3.00|0.00||263.00|12.00|275.00|400.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC303C01O1480.JPG|2|15|4|CHAMPOTON|303|U|
3|4|CAMPECHE|2|15.00|CHAMPOTÓN|4.00|CHAMPOTÓN|304.00|URBANA|B|50.00|134.00|1.00|4.00|1.00|0.00|6.00|62.00|0.00|2.00|7.00|0.00||267.00|8.00|275.00|409.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC304BO1481.JPG|2|15|4|CHAMPOTON|304|U|
3|4|CAMPECHE|2|15.00|CHAMPOTÓN|4.00|CHAMPOTÓN|304.00|URBANA|C01|40.00|131.00|1.00|2.00|1.00|4.00|8.00|65.00|1.00|0.00|6.00|2.00||261.00|7.00|268.00|409.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC304C01O1483.JPG|2|15|4|CHAMPOTON|304|U|
3|4|CAMPECHE|2|15.00|CHAMPOTÓN|4.00|CHAMPOTÓN|305.00|URBANA|B|56.00|150.00|5.00|13.00|1.00|5.00|1.00|65.00|3.00|4.00|9.00|4.00||316.00|15.00|331.00|564.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC305BO1485.JPG|2|15|4|CHAMPOTON|305|U|
3|4|CAMPECHE|2|15.00|CHAMPOTÓN|4.00|CHAMPOTÓN|305.00|URBANA|C01|91.00|140.00|2.00|6.00|3.00|5.00|5.00|72.00|0.00|2.00|2.00|1.00||329.00|11.00|340.00|563.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC305C01O1488.JPG|2|15|4|CHAMPOTON|305|U|
3|4|CAMPECHE|2|15.00|CHAMPOTÓN|4.00|CHAMPOTÓN|306.00|URBANA|B|98.00|230.00|9.00|7.00|5.00|3.00|5.00|81.00|2.00|2.00|5.00|1.00||448.00|8.00|456.00|703.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC306BO1490.JPG|2|15|4|CHAMPOTON|306|U|
3|4|CAMPECHE|2|15.00|CHAMPOTÓN|4.00|CHAMPOTÓN|306.00|URBANA|C01|103.00|188.00|5.00|8.00|3.00|7.00|9.00|85.00|1.00|0.00|10.00|3.00||422.00|13.00|435.00|702.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC306C01O1491.JPG|2|15|4|CHAMPOTON|306|U|
