CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECCION|CASILLA|PAN|PRI|PRD|PVEM|PT|MC|NVA_ALIANZA|MORENA|ES|PRI_PVEM_PT_NVA_ALIANZA|PRI_PVEM_PT|PRI_PVEM_NVA_ALIANZA|PRI_PT_NVA_ALIANZA|PVEM_PT_NVA_ALIANZA|PRI_PVEM|PRI_PT|PRI_NVA_ALIANZA|PVEM_PT|PVEM_NVA_ALIANZA|PT_NVA_ALIANZA|VOTOS_CAND_NREG_17ene16|VOTOS_VALIDOS_17ene16|VOTOS_NULOS_17ene16|VOTOS_TOTAL_17ene16|LISTA_NOMINAL_17ene16|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_jul2020|ID_DTTO_LOCAL_jul2020|MUNICIPIO_jul2020|NOM_MUN_jul2020|SECCION_jul2020|TIPO_SECC_jul2020|OBSERVACION_MMGE_31jul2020
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|250.00|URBANO(A)|E03C01|99.00|101.00|15.00|17.00|4.00|48.00|14.00|2.00|6.00|5.00|0.00|0.00|1.00|0.00|3.00|1.00|0.00|0.00|0.00|0.00|2.00|316.00|3.00|321.00|629.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO2.pdf|2|12|8|MANZANILLO|250|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|250.00|URBANO(A)|E03C02|117.00|66.00|7.00|14.00|3.00|41.00|8.00|6.00|8.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|272.00|6.00|278.00|629.00|ACTA DE CASILLA|||JE2015L_06_02_0250_3_E_2_2.jpg|2|12|8|MANZANILLO|250|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|250.00|URBANO(A)|C04|115.00|116.00|7.00|18.00|7.00|48.00|17.00|5.00|7.00|5.00|0.00|0.00|0.00|0.00|3.00|1.00|1.00|0.00|1.00|0.00|0.00|351.00|11.00|362.00|667.00|ACTA DE CASILLA|||JE2015L_06_02_0250_4_C_0_2.jpg|2|12|8|MANZANILLO|250|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|250.00|URBANO(A)|C05|105.00|100.00|13.00|26.00|3.00|63.00|18.00|5.00|10.00|1.00|0.00|0.00|0.00|0.00|5.00|0.00|1.00|0.00|0.00|0.00|0.00|350.00|1.00|351.00|666.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO2.pdf|2|12|8|MANZANILLO|250|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|251.00|URBANO(A)|B|102.00|125.00|11.00|32.00|4.00|40.00|16.00|4.00|6.00|5.00|2.00|3.00|1.00|0.00|6.00|1.00|0.00|0.00|0.00|0.00|0.00|358.00|9.00|367.00|724.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO2.pdf|2|14|8|MANZANILLO|251|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|251.00|URBANO(A)|C01|104.00|114.00|11.00|25.00|4.00|58.00|17.00|3.00|4.00|7.00|0.00|2.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|351.00|8.00|359.00|723.00|ACTA DE CASILLA|||JE2015L_06_02_0251_1_C_0_2.jpg|2|14|8|MANZANILLO|251|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|251.00|URBANO(A)|C02|116.00|110.00|8.00|25.00|3.00|48.00|12.00|5.00|9.00|6.00|0.00|1.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|345.00|7.00|352.00|723.00|ACTA DE CASILLA|||JE2015L_06_02_0251_2_C_0_2.jpg|2|14|8|MANZANILLO|251|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|251.00|URBANO(A)|C03|106.00|121.00|6.00|25.00|4.00|55.00|12.00|3.00|8.00|3.00|3.00|2.00|0.00|0.00|3.00|1.00|0.00|0.00|1.00|0.00|0.00|353.00|8.00|361.00|723.00|ACTA DE CASILLA|||JE2015L_06_02_0251_3_C_0_2.jpg|2|14|8|MANZANILLO|251|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|251.00|URBANO(A)|C04|105.00|110.00|12.00|23.00|6.00|52.00|13.00|8.00|9.00|6.00|0.00|0.00|0.00|0.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|347.00|10.00|357.00|723.00|ACTA DE CASILLA|||JE2015L_06_02_0251_4_C_0_2.jpg|2|14|8|MANZANILLO|251|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|252.00|URBANO(A)|B|78.00|80.00|7.00|15.00|4.00|35.00|6.00|1.00|3.00|2.00|1.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|234.00|7.00|241.00|501.00|ACTA DE CASILLA|||JE2015L_06_02_0252_1_B_0_2.jpg|2|14|8|MANZANILLO|252|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|252.00|URBANO(A)|C01|51.00|81.00|7.00|14.00|1.00|45.00|12.00|4.00|6.00|6.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|230.00|9.00|239.00|501.00|ACTA DE CASILLA|||JE2015L_06_02_0252_1_C_0_2.jpg|2|14|8|MANZANILLO|252|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|252.00|URBANO(A)|C02|75.00|77.00|2.00|12.00|2.00|32.00|7.00|4.00|4.00|5.00|0.00|0.00|0.00|0.00|3.00|2.00|2.00|0.00|0.00|0.00|0.00|227.00|4.00|231.00|501.00|ACTA DE CASILLA|||JE2015L_06_02_0252_2_C_0_2.jpg|2|14|8|MANZANILLO|252|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|253.00|URBANO(A)|B|134.00|92.00|9.00|10.00|4.00|40.00|4.00|7.00|7.00|3.00|0.00|0.00|0.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|1.00|314.00|9.00|324.00|683.00|ACTA DE CASILLA|||JE2015L_06_02_0253_1_B_0_2.jpg|2|14|8|MANZANILLO|253|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|253.00|URBANO(A)|C01|121.00|109.00|5.00|23.00|4.00|34.00|9.00|6.00|3.00|3.00|1.00|0.00|0.00|0.00|7.00|0.00|0.00|0.00|1.00|0.00|0.00|326.00|11.00|337.00|683.00|ACTA DE CASILLA|||JE2015L_06_02_0253_1_C_0_2.jpg|2|14|8|MANZANILLO|253|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|254.00|URBANO(A)|B|108.00|101.00|8.00|4.00|3.00|42.00|4.00|4.00|10.00|6.00|1.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|293.00|2.00|295.00|587.00|ACTA DE CASILLA|||JE2015L_06_02_0254_1_B_0_2.jpg|2|14|8|MANZANILLO|254|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|255.00|URBANO(A)|B|58.00|50.00|5.00|5.00|2.00|43.00|4.00|2.00|7.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|177.00|4.00|181.00|365.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO2.pdf|2|14|8|MANZANILLO|255|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|256.00|URBANO(A)|B|61.00|52.00|7.00|10.00|0.00|23.00|3.00|11.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|170.00|7.00|177.00|435.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO2.pdf|2|14|8|MANZANILLO|256|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|256.00|URBANO(A)|C01|59.00|59.00|4.00|12.00|1.00|18.00|5.00|2.00|1.00|2.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|166.00|2.00|168.00|434.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO2.pdf|2|14|8|MANZANILLO|256|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|257.00|URBANO(A)|B|99.00|70.00|11.00|13.00|5.00|29.00|17.00|3.00|3.00|0.00|0.00|1.00|0.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|254.00|3.00|257.00|541.00|ACTA DE CASILLA|||JE2015L_06_02_0257_1_B_0_2.jpg|2|14|8|MANZANILLO|257|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|257.00|URBANO(A)|C01|88.00|86.00|4.00|10.00|4.00|37.00|13.00|7.00|2.00|3.00|0.00|0.00|1.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|257.00|2.00|259.00|540.00|ACTA DE CASILLA|||JE2015L_06_02_0257_1_C_0_2.jpg|2|14|8|MANZANILLO|257|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|258.00|URBANO(A)|B|114.00|92.00|6.00|25.00|2.00|39.00|11.00|4.00|1.00|0.00|0.00|0.00|1.00|0.00|5.00|0.00|2.00|0.00|0.00|0.00|0.00|302.00|9.00|311.00|653.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO2.pdf|2|13|8|MANZANILLO|258|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|258.00|URBANO(A)|C01|96.00|133.00|6.00|14.00|4.00|31.00|22.00|3.00|6.00|4.00|0.00|0.00|0.00|0.00|5.00|0.00|2.00|0.00|0.00|0.00|1.00|326.00|14.00|341.00|653.00|ACTA DE CASILLA|||JE2015L_06_02_0258_1_C_0_2.jpg|2|13|8|MANZANILLO|258|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|258.00|URBANO(A)|C02|137.00|97.00|6.00|20.00|1.00|32.00|11.00|5.00|3.00|2.00|1.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|317.00|6.00|323.00|653.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO2.pdf|2|13|8|MANZANILLO|258|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|258.00|URBANO(A)|C03|92.00|113.00|10.00|16.00|2.00|30.00|9.00|3.00|4.00|1.00|0.00|1.00|0.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|284.00|9.00|293.00|653.00|ACTA DE CASILLA|||JE2015L_06_02_0258_3_C_0_2.jpg|2|13|8|MANZANILLO|258|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|258.00|URBANO(A)|C04|107.00|93.00|4.00|23.00|3.00|47.00|8.00|3.00|0.00|4.00|0.00|0.00|0.00|0.00|4.00|0.00|1.00|0.00|0.00|0.00|0.00|297.00|3.00|300.00|653.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO2.pdf|2|13|8|MANZANILLO|258|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|259.00|URBANO(A)|B|86.00|130.00|4.00|15.00|2.00|13.00|8.00|7.00|8.00|2.00|1.00|1.00|0.00|0.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|280.00|6.00|286.00|532.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO2.pdf|2|13|8|MANZANILLO|259|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|259.00|URBANO(A)|C01|77.00|88.00|9.00|23.00|3.00|22.00|5.00|3.00|6.00|3.00|1.00|1.00|0.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|245.00|8.00|253.00|532.00|ACTA DE CASILLA|||JE2015L_06_02_0259_1_C_0_2.jpg|2|13|8|MANZANILLO|259|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|259.00|URBANO(A)|C02|97.00|121.00|3.00|13.00|3.00|8.00|4.00|4.00|5.00|4.00|2.00|0.00|1.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|269.00|6.00|275.00|531.00|ACTA DE CASILLA|||JE2015L_06_02_0259_2_C_0_2.jpg|2|13|8|MANZANILLO|259|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|260.00|URBANO(A)|B|127.00|90.00|12.00|15.00|5.00|37.00|9.00|1.00|14.00|3.00|3.00|0.00|0.00|1.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|322.00|10.00|332.00|657.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO2.pdf|2|14|8|MANZANILLO|260|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|260.00|URBANO(A)|C01|117.00|107.00|9.00|20.00|3.00|30.00|13.00|2.00|11.00|4.00|0.00|0.00|0.00|0.00|3.00|0.00|1.00|0.00|0.00|0.00|0.00|320.00|17.00|337.00|657.00|ACTA DE CASILLA|||JE2015L_06_02_0260_1_C_0_2.jpg|2|14|8|MANZANILLO|260|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|260.00|URBANO(A)|C02|127.00|88.00|10.00|12.00|3.00|25.00|13.00|3.00|8.00|3.00|0.00|1.00|1.00|0.00|4.00|0.00|2.00|0.00|0.00|0.00|0.00|300.00|18.00|318.00|657.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO2.pdf|2|14|8|MANZANILLO|260|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|260.00|URBANO(A)|C03|129.00|84.00|12.00|23.00|5.00|23.00|13.00|4.00|10.00|2.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|306.00|14.00|320.00|657.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO2.pdf|2|14|8|MANZANILLO|260|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|261.00|URBANO(A)|B|86.00|95.00|11.00|14.00|8.00|21.00|9.00|5.00|4.00|2.00|0.00|0.00|0.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|259.00|10.00|269.00|549.00|ACTA DE CASILLA|||JE2015L_06_02_0261_1_B_0_2.jpg|2|9|8|MANZANILLO|261|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|261.00|URBANO(A)|C01|101.00|97.00|5.00|20.00|2.00|23.00|11.00|5.00|1.00|1.00|0.00|0.00|1.00|0.00|4.00|1.00|2.00|0.00|0.00|0.00|0.00|274.00|11.00|285.00|549.00|ACTA DE CASILLA|||JE2015L_06_02_0261_1_C_0_2.jpg|2|9|8|MANZANILLO|261|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|261.00|URBANO(A)|C02|100.00|96.00|5.00|15.00|3.00|16.00|5.00|8.00|8.00|3.00|0.00|1.00|0.00|0.00|6.00|1.00|0.00|0.00|0.00|0.00|0.00|267.00|11.00|278.00|548.00|ACTA DE CASILLA|||JE2015L_06_02_0261_2_C_0_2.jpg|2|9|8|MANZANILLO|261|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|262.00|URBANO(A)|B|105.00|115.00|7.00|26.00|0.00|28.00|9.00|4.00|14.00|3.00|0.00|2.00|0.00|0.00|7.00|0.00|1.00|0.00|0.00|0.00|0.00|321.00|12.00|333.00|683.00|ACTA DE CASILLA|||JE2015L_06_02_0262_1_B_0_2.jpg|2|13|8|MANZANILLO|262|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|262.00|URBANO(A)|C01|107.00|107.00|7.00|38.00|1.00|23.00|23.00|6.00|15.00|1.00|0.00|0.00|0.00|1.00|3.00|0.00|0.00|0.00|0.00|0.00|2.00|332.00|5.00|339.00|683.00|ACTA DE CASILLA|||JE2015L_06_02_0262_1_C_0_2.jpg|2|13|8|MANZANILLO|262|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|263.00|URBANO(A)|B|93.00|90.00|9.00|12.00|2.00|26.00|7.00|1.00|6.00|4.00|0.00|2.00|0.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|256.00|8.00|264.00|545.00|ACTA DE CASILLA|||JE2015L_06_02_0263_1_B_0_2.jpg|2|9|8|MANZANILLO|263|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|263.00|URBANO(A)|C01|79.00|92.00|12.00|8.00|6.00|22.00|9.00|5.00|6.00|3.00|1.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|245.00|10.00|255.00|544.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO2.pdf|2|9|8|MANZANILLO|263|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|264.00|MIXTO(A)|B|60.00|115.00|6.00|34.00|3.00|13.00|7.00|3.00|4.00|3.00|1.00|1.00|1.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|254.00|13.00|267.00|559.00|ACTA DE CASILLA|||JE2015L_06_02_0264_1_B_0_2.jpg|2|9|8|MANZANILLO|264|M|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|264.00|MIXTO(A)|C01|72.00|95.00|11.00|41.00|5.00|13.00|7.00|2.00|9.00|5.00|0.00|0.00|0.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|264.00|7.00|271.00|559.00|ACTA DE CASILLA|||JE2015L_06_02_0264_1_C_0_2.jpg|2|9|8|MANZANILLO|264|M|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|264.00|MIXTO(A)|C02|66.00|106.00|5.00|24.00|1.00|14.00|8.00|4.00|5.00|4.00|0.00|1.00|0.00|0.00|7.00|0.00|2.00|0.00|0.00|0.00|0.00|247.00|9.00|256.00|558.00|ACTA DE CASILLA|||JE2015L_06_02_0264_2_C_0_2.jpg|2|9|8|MANZANILLO|264|M|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|265.00|RURAL|B|118.00|54.00|1.00|43.00|31.00|36.00|3.00|1.00|4.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|293.00|5.00|298.00|499.00|ACTA DE CASILLA|||JE2015L_06_02_0265_1_B_0_2.jpg|2|9|8|MANZANILLO|265|R|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|266.00|MIXTO(A)|B|139.00|154.00|5.00|11.00|21.00|13.00|9.00|2.00|0.00|2.00|0.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|358.00|3.00|361.00|659.00|ACTA DE CASILLA|||JE2015L_06_02_0266_1_B_0_2.jpg|2|9|8|MANZANILLO|266|M|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|267.00|MIXTO(A)|B|129.00|138.00|6.00|17.00|13.00|9.00|5.00|0.00|0.00|3.00|1.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|323.00|7.00|330.00|587.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO2.pdf|2|9|8|MANZANILLO|267|M|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|267.00|MIXTO(A)|E01|62.00|181.00|11.00|55.00|7.00|10.00|3.00|2.00|0.00|3.00|0.00|2.00|0.00|0.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|341.00|9.00|350.00|661.00|ACTA DE CASILLA|||JE2015L_06_02_0267_1_E_0_2.jpg|2|9|8|MANZANILLO|267|M|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|267.00|MIXTO(A)|E02|102.00|140.00|5.00|19.00|3.00|8.00|3.00|2.00|1.00|3.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|287.00|12.00|299.00|485.00|ACTA DE CASILLA|||JE2015L_06_02_0267_2_E_0_2.jpg|2|9|8|MANZANILLO|267|M|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|268.00|MIXTO(A)|B|133.00|89.00|5.00|19.00|1.00|71.00|4.00|11.00|6.00|2.00|0.00|0.00|1.00|0.00|3.00|1.00|0.00|0.00|0.00|0.00|0.00|346.00|8.00|354.00|689.00|ACTA DE CASILLA|||JE2015L_06_02_0268_1_B_0_2.jpg|2|13|8|MANZANILLO|268|M|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|269.00|URBANO(A)|B|144.00|126.00|4.00|21.00|2.00|23.00|0.00|1.00|1.00|6.00|2.00|0.00|0.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|334.00|7.00|341.00|581.00|ACTA DE CASILLA|||JE2015L_06_02_0269_1_B_0_2.jpg|2|13|8|MANZANILLO|269|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|269.00|URBANO(A)|C01|163.00|119.00|3.00|21.00|3.00|20.00|2.00|4.00|2.00|4.00|0.00|1.00|0.00|0.00|7.00|0.00|0.00|0.00|0.00|0.00|0.00|349.00|14.00|363.00|581.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO2.pdf|2|13|8|MANZANILLO|269|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|269.00|URBANO(A)|C02|170.00|97.00|7.00|15.00|2.00|24.00|4.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|5.00|0.00|2.00|0.00|0.00|0.00|0.00|329.00|12.00|341.00|580.00|ACTA DE CASILLA|||JE2015L_06_02_0269_2_C_0_2.jpg|2|13|8|MANZANILLO|269|U|
5|6|COLIMA|2|MANZANILLO|9.00|MINATITLAN|270.00|MIXTO(A)|B|184.00|100.00|2.00|88.00|9.00|8.00|6.00|3.00|0.00|0.00|0.00|1.00|0.00|0.00|8.00|0.00|0.00|0.00|0.00|0.00|2.00|409.00|6.00|417.00|690.00|ACTA DE CASILLA|||JE2015L_06_02_0270_1_B_0_2.jpg|2|14|9|MINATITLAN|270|M|
5|6|COLIMA|2|MANZANILLO|9.00|MINATITLAN|270.00|MIXTO(A)|C01|221.00|117.00|0.00|73.00|8.00|11.00|10.00|2.00|0.00|1.00|1.00|0.00|0.00|0.00|2.00|2.00|1.00|1.00|0.00|0.00|0.00|450.00|8.00|458.00|689.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO2.pdf|2|14|9|MINATITLAN|270|M|
5|6|COLIMA|2|MANZANILLO|9.00|MINATITLAN|271.00|MIXTO(A)|B|164.00|139.00|5.00|72.00|3.00|24.00|8.00|0.00|0.00|0.00|1.00|0.00|1.00|0.00|8.00|0.00|1.00|0.00|0.00|0.00|0.00|426.00|6.00|432.00|723.00|ACTA DE CASILLA|||JE2015L_06_02_0271_1_B_0_2.jpg|2|14|9|MINATITLAN|271|M|
5|6|COLIMA|2|MANZANILLO|9.00|MINATITLAN|271.00|MIXTO(A)|C01|166.00|157.00|2.00|68.00|6.00|21.00|10.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|6.00|1.00|1.00|0.00|0.00|0.00|0.00|440.00|5.00|445.00|722.00|ACTA DE CASILLA|||JE2015L_06_02_0271_1_C_0_2.jpg|2|14|9|MINATITLAN|271|M|
5|6|COLIMA|2|MANZANILLO|9.00|MINATITLAN|272.00|MIXTO(A)|B|154.00|92.00|3.00|80.00|7.00|16.00|14.00|2.00|0.00|1.00|0.00|0.00|0.00|0.00|8.00|0.00|1.00|0.00|0.00|0.00|0.00|378.00|5.00|383.00|579.00|ACTA DE CASILLA|||JE2015L_06_02_0272_1_B_0_2.jpg|2|14|9|MINATITLAN|272|M|
5|6|COLIMA|2|MANZANILLO|9.00|MINATITLAN|272.00|MIXTO(A)|C01|149.00|99.00|3.00|77.00|6.00|12.00|5.00|3.00|0.00|2.00|1.00|2.00|0.00|0.00|10.00|0.00|0.00|1.00|0.00|0.00|0.00|370.00|5.00|375.00|578.00|ACTA DE CASILLA|||JE2015L_06_02_0272_1_C_0_2.jpg|2|14|9|MINATITLAN|272|M|
5|6|COLIMA|2|MANZANILLO|9.00|MINATITLAN|273.00|RURAL|B|101.00|73.00|0.00|40.00|1.00|0.00|4.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|226.00|1.00|227.00|306.00|ACTA DE CASILLA|||JE2015L_06_02_0273_1_B_0_2.jpg|2|14|9|MINATITLAN|273|R|
5|6|COLIMA|2|MANZANILLO|9.00|MINATITLAN|273.00|RURAL|E01|107.00|129.00|0.00|48.00|2.00|3.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|296.00|6.00|302.00|435.00|ACTA DE CASILLA|||JE2015L_06_02_0273_1_E_0_2.jpg|2|14|9|MINATITLAN|273|R|
5|6|COLIMA|2|MANZANILLO|9.00|MINATITLAN|274.00|RURAL|B|31.00|33.00|0.00|11.00|0.00|2.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|79.00|0.00|79.00|115.00|ACTA DE CASILLA|||JE2015L_06_02_0274_1_B_0_2.jpg|2|14|9|MINATITLAN|274|R|
5|6|COLIMA|2|MANZANILLO|9.00|MINATITLAN|274.00|RURAL|E01|30.00|40.00|0.00|2.00|4.00|1.00|5.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|86.00|0.00|86.00|134.00|ACTA DE CASILLA|||JE2015L_06_02_0274_1_E_0_2.jpg|2|14|9|MINATITLAN|274|R|
5|6|COLIMA|2|MANZANILLO|9.00|MINATITLAN|274.00|RURAL|E02|16.00|57.00|0.00|14.00|1.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|92.00|0.00|92.00|156.00|ACTA DE CASILLA|||JE2015L_06_02_0274_2_E_0_2.jpg|2|14|9|MINATITLAN|274|R|
5|6|COLIMA|2|MANZANILLO|9.00|MINATITLAN|275.00|RURAL|B|160.00|135.00|11.00|47.00|6.00|30.00|9.00|1.00|1.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|403.00|2.00|405.00|700.00|ACTA DE CASILLA|||JE2015L_06_02_0275_1_B_0_2.jpg|2|14|9|MINATITLAN|275|R|
5|6|COLIMA|2|MANZANILLO|9.00|MINATITLAN|275.00|RURAL|E01|31.00|18.00|0.00|6.00|9.00|4.00|3.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|73.00|0.00|73.00|105.00|ACTA DE CASILLA|||JE2015L_06_02_0275_1_E_0_2.jpg|2|14|9|MINATITLAN|275|R|
5|6|COLIMA|2|MANZANILLO|9.00|MINATITLAN|276.00|RURAL|B|266.00|145.00|1.00|59.00|5.00|12.00|12.00|2.00|1.00|2.00|0.00|1.00|0.00|0.00|9.00|0.00|0.00|0.00|0.00|0.00|0.00|515.00|9.00|524.00|741.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO2.pdf|2|14|9|MINATITLAN|276|R|
5|6|COLIMA|2|MANZANILLO|9.00|MINATITLAN|276.00|RURAL|E01|22.00|44.00|0.00|5.00|1.00|1.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|78.00|2.00|80.00|98.00|ACTA DE CASILLA|||JE2015L_06_02_0276_1_E_0_2.jpg|2|14|9|MINATITLAN|276|R|
