CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|ID_DISTRITO_LOCAL|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECCION|CASILLA|PAN|PRI|PRD|PVEM|MC|NVA_ALIANZA|PAC|PS|MORENA|ES|PRI_PVEM_NVA_ALIANZA_PS|PRI_NVA_ALIANZA_PVEM|PRI_PS_PVEM|PRI_PS_NVA_ALIANZA|PVEM_PS_NVA_ALIANZA|PRI_PVEM|PRI_NVA_ALIANZA|PRI_PS|PVEM_NVA_ALIANZA|PVEM_PS|NVA_ALIANZA_PS|CAND_IND1|VOTOS_CAND_NREG|VOTOS_VALIDOS|VOTOS_NULOS|VOTOS_TOTAL|LISTA_NOMINAL|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_jul2020|ID_DTTO_LOCAL_jul2020|MUNICIPIO_jul2020|NOM_MUN_jul2020|SECCION_jul2020|TIPO_SECC_jul2020|OBSERVACION_MMGE_31jul2020
4|29|TLAXCALA|2|6.00|IXTACUIXTLA DE MARIANO MATAMOROS|36.00|TOTOLAC|508.00|URBANO(A)|B|25.00|43.00|143.00|8.00|4.00|3.00|4.00|1.00|23.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|7.00|0.00|263.00|12.00|275.00|397.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_6.pdf|3|6|36|TOTOLAC|508|U|
4|29|TLAXCALA|2|6.00|IXTACUIXTLA DE MARIANO MATAMOROS|36.00|TOTOLAC|508.00|URBANO(A)|C01|17.00|42.00|148.00|2.00|7.00|0.00|7.00|3.00|28.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|7.00|0.00|263.00|4.00|267.00|396.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_6.pdf|3|6|36|TOTOLAC|508|U|
4|29|TLAXCALA|2|6.00|IXTACUIXTLA DE MARIANO MATAMOROS|36.00|TOTOLAC|509.00|URBANO(A)|B|40.00|89.00|162.00|3.00|8.00|8.00|8.00|4.00|20.00|4.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|6.00|0.00|354.00|24.00|378.00|547.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_6.pdf|3|6|36|TOTOLAC|509|U|
4|29|TLAXCALA|2|6.00|IXTACUIXTLA DE MARIANO MATAMOROS|36.00|TOTOLAC|509.00|URBANO(A)|C01|39.00|79.00|215.00|4.00|5.00|1.00|10.00|7.00|17.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|15.00|0.00|394.00|17.00|411.00|547.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_6.pdf|3|6|36|TOTOLAC|509|U|
4|29|TLAXCALA|2|6.00|IXTACUIXTLA DE MARIANO MATAMOROS|36.00|TOTOLAC|510.00|URBANO(A)|B|51.00|52.00|135.00|5.00|3.00|4.00|19.00|1.00|21.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|294.00|11.00|305.00|539.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_6.pdf|3|6|36|TOTOLAC|510|U|
4|29|TLAXCALA|2|6.00|IXTACUIXTLA DE MARIANO MATAMOROS|36.00|TOTOLAC|510.00|URBANO(A)|C01|71.00|76.00|140.00|11.00|8.00|3.00|13.00|1.00|20.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|8.00|0.00|352.00|12.00|364.00|538.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_6.pdf|3|6|36|TOTOLAC|510|U|
4|29|TLAXCALA|2|6.00|IXTACUIXTLA DE MARIANO MATAMOROS|36.00|TOTOLAC|511.00|URBANO(A)|B|35.00|83.00|140.00|4.00|3.00|0.00|1.00|1.00|33.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|4.00|2.00|304.00|5.00|311.00|459.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_6.pdf|3|6|36|TOTOLAC|511|U|
4|29|TLAXCALA|2|6.00|IXTACUIXTLA DE MARIANO MATAMOROS|36.00|TOTOLAC|511.00|URBANO(A)|C01|45.00|64.00|158.00|4.00|4.00|4.00|2.00|4.00|35.00|1.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|8.00|0.00|331.00|7.00|338.00|458.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_6.pdf|3|6|36|TOTOLAC|511|U|
4|29|TLAXCALA|2|6.00|IXTACUIXTLA DE MARIANO MATAMOROS|36.00|TOTOLAC|512.00|URBANO(A)|B|19.00|66.00|190.00|3.00|2.00|17.00|16.00|0.00|29.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|6.00|0.00|352.00|5.00|357.00|534.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_6.pdf|3|6|36|TOTOLAC|512|U|
4|29|TLAXCALA|2|6.00|IXTACUIXTLA DE MARIANO MATAMOROS|36.00|TOTOLAC|512.00|URBANO(A)|C01|35.00|63.00|180.00|11.00|5.00|13.00|12.00|0.00|24.00|4.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|5.00|5.00|0.00|359.00|9.00|368.00|533.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_6.pdf|3|6|36|TOTOLAC|512|U|
4|29|TLAXCALA|2|6.00|IXTACUIXTLA DE MARIANO MATAMOROS|36.00|TOTOLAC|512.00|URBANO(A)|C02|53.00|74.00|181.00|5.00|2.00|14.00|7.00|2.00|20.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|4.00|0.00|365.00|9.00|374.00|533.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_6.pdf|3|6|36|TOTOLAC|512|U|
4|29|TLAXCALA|2|6.00|IXTACUIXTLA DE MARIANO MATAMOROS|36.00|TOTOLAC|513.00|URBANO(A)|B|64.00|85.00|207.00|4.00|3.00|9.00|15.00|4.00|42.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|11.00|0.00|445.00|10.00|455.00|724.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_6.pdf|3|6|36|TOTOLAC|513|U|
4|29|TLAXCALA|2|6.00|IXTACUIXTLA DE MARIANO MATAMOROS|36.00|TOTOLAC|513.00|URBANO(A)|C01|47.00|84.00|238.00|4.00|6.00|4.00|23.00|2.00|41.00|2.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|9.00|0.00|462.00|18.00|480.00|723.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_6.pdf|3|6|36|TOTOLAC|513|U|
4|29|TLAXCALA|2|6.00|IXTACUIXTLA DE MARIANO MATAMOROS|36.00|TOTOLAC|513.00|URBANO(A)|C02|36.00|94.00|245.00|4.00|2.00|3.00|15.00|0.00|49.00|3.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|16.00|4.00|468.00|13.00|485.00|723.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_6.pdf|3|6|36|TOTOLAC|513|U|
4|29|TLAXCALA|2|6.00|IXTACUIXTLA DE MARIANO MATAMOROS|36.00|TOTOLAC|514.00|URBANO(A)|B|38.00|73.00|204.00|4.00|9.00|3.00|12.00|3.00|49.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|11.00|0.00|409.00|19.00|428.00|634.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_6.pdf|3|6|36|TOTOLAC|514|U|
4|29|TLAXCALA|2|6.00|IXTACUIXTLA DE MARIANO MATAMOROS|36.00|TOTOLAC|514.00|URBANO(A)|C01|48.00|91.00|186.00|10.00|7.00|2.00|17.00|3.00|27.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|13.00|0.00|404.00|14.00|418.00|633.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_6.pdf|3|6|36|TOTOLAC|514|U|
4|29|TLAXCALA|2|6.00|IXTACUIXTLA DE MARIANO MATAMOROS|36.00|TOTOLAC|515.00|URBANO(A)|B|40.00|83.00|219.00|7.00|11.00|9.00|15.00|1.00|31.00|3.00|1.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|12.00|0.00|434.00|8.00|442.00|649.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_6.pdf|3|6|36|TOTOLAC|515|U|
4|29|TLAXCALA|2|6.00|IXTACUIXTLA DE MARIANO MATAMOROS|36.00|TOTOLAC|515.00|URBANO(A)|C01|50.00|86.00|245.00|4.00|6.00|8.00|26.00|0.00|39.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|12.00|0.00|481.00|8.00|489.00|649.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_6.pdf|3|6|36|TOTOLAC|515|U|
4|29|TLAXCALA|2|6.00|IXTACUIXTLA DE MARIANO MATAMOROS|36.00|TOTOLAC|515.00|URBANO(A)|C02|48.00|96.00|232.00|18.00|5.00|10.00|16.00|3.00|30.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|11.00|0.00|471.00|7.00|478.00|649.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_6.pdf|3|6|36|TOTOLAC|515|U|
4|29|TLAXCALA|2|6.00|IXTACUIXTLA DE MARIANO MATAMOROS|36.00|TOTOLAC|516.00|URBANO(A)|B|51.00|87.00|208.00|5.00|9.00|6.00|16.00|0.00|43.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|8.00|0.00|438.00|13.00|451.00|610.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_6.pdf|3|6|36|TOTOLAC|516|U|
4|29|TLAXCALA|2|6.00|IXTACUIXTLA DE MARIANO MATAMOROS|36.00|TOTOLAC|516.00|URBANO(A)|C01|32.00|64.00|221.00|5.00|4.00|8.00|14.00|4.00|53.00|5.00|0.00|0.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|13.00|0.00|425.00|4.00|429.00|610.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_6.pdf|3|6|36|TOTOLAC|516|U|
4|29|TLAXCALA|2|6.00|IXTACUIXTLA DE MARIANO MATAMOROS|36.00|TOTOLAC|516.00|URBANO(A)|C02|39.00|80.00|208.00|6.00|8.00|9.00|13.00|3.00|33.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|4.00|0.00|0.00|0.00|0.00|6.00|0.00|412.00|11.00|423.00|610.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_6.pdf|3|6|36|TOTOLAC|516|U|
4|29|TLAXCALA|2|6.00|IXTACUIXTLA DE MARIANO MATAMOROS|36.00|TOTOLAC|517.00|URBANO(A)|B|70.00|64.00|215.00|8.00|10.00|7.00|17.00|4.00|31.00|3.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|9.00|0.00|439.00|5.00|444.00|641.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_6.pdf|3|6|36|TOTOLAC|517|U|
4|29|TLAXCALA|1|10.00|HUAMANTLA|37.00|ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS|525.00|MIXTO(A)|C01|63.00|96.00|35.00|33.00|1.00|22.00|5.00|23.00|22.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|7.00|0.00|308.00|31.00|339.00|444.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_10.pdf|1|10|37|ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS|525|M|
4|29|TLAXCALA|1|10.00|HUAMANTLA|37.00|ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS|526.00|URBANO(A)|B|28.00|29.00|8.00|1.00|6.00|0.00|5.00|0.00|9.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|88.00|4.00|92.00|167.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_10.pdf|1|10|37|ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS|526|U|
4|29|TLAXCALA|1|3.00|XALOZTOC|38.00|TZOMPANTEPEC|527.00|URBANO(A)|B|94.00|117.00|122.00|2.00|4.00|9.00|5.00|7.00|23.00|13.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|4.00|1.00|402.00|21.00|424.00|589.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_3.pdf|1|3|38|TZOMPANTEPEC|527|U|
4|29|TLAXCALA|1|3.00|XALOZTOC|38.00|TZOMPANTEPEC|527.00|URBANO(A)|C01|90.00|100.00|104.00|6.00|2.00|13.00|15.00|8.00|36.00|13.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|388.00|9.00|397.00|589.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_3.pdf|1|3|38|TZOMPANTEPEC|527|U|
4|29|TLAXCALA|1|3.00|XALOZTOC|38.00|TZOMPANTEPEC|527.00|URBANO(A)|C02|107.00|81.00|111.00|2.00|3.00|9.00|8.00|10.00|22.00|11.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|4.00|0.00|369.00|13.00|382.00|588.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_3.pdf|1|3|38|TZOMPANTEPEC|527|U|
4|29|TLAXCALA|1|3.00|XALOZTOC|38.00|TZOMPANTEPEC|527.00|URBANO(A)|E01|89.00|63.00|84.00|5.00|6.00|9.00|22.00|2.00|25.00|6.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|9.00|0.00|7.00|321.00|0.00|328.00|639.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_3.pdf|1|3|38|TZOMPANTEPEC|527|U|
4|29|TLAXCALA|1|3.00|XALOZTOC|38.00|TZOMPANTEPEC|527.00|URBANO(A)|E01C01|76.00|67.00|90.00|0.00|3.00|0.00|18.00|0.00|20.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|7.00|0.00|283.00|8.00|291.00|639.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_3.pdf|1|3|38|TZOMPANTEPEC|527|U|
4|29|TLAXCALA|1|3.00|XALOZTOC|38.00|TZOMPANTEPEC|527.00|URBANO(A)|E01C02|84.00|67.00|83.00|4.00|4.00|14.00|12.00|1.00|28.00|3.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|5.00|1.00|307.00|14.00|322.00|638.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_3.pdf|1|3|38|TZOMPANTEPEC|527|U|
4|29|TLAXCALA|1|3.00|XALOZTOC|38.00|TZOMPANTEPEC|528.00|MIXTO(A)|B|72.00|102.00|141.00|5.00|1.00|3.00|8.00|4.00|21.00|12.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||371.00|13.00|384.00|559.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_3.pdf|1|3|38|TZOMPANTEPEC|528|M|
4|29|TLAXCALA|1|3.00|XALOZTOC|38.00|TZOMPANTEPEC|528.00|MIXTO(A)|C01|80.00|88.00|150.00|1.00|1.00|15.00|7.00|1.00|20.00|6.00|4.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|376.00|11.00|387.00|559.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_3.pdf|1|3|38|TZOMPANTEPEC|528|M|
4|29|TLAXCALA|1|3.00|XALOZTOC|38.00|TZOMPANTEPEC|528.00|MIXTO(A)|C02|86.00|122.00|126.00|2.00|2.00|10.00|5.00|4.00|27.00|2.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|1.00|0.00|0.00|1.00|4.00|0.00|394.00|7.00|401.00|559.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_3.pdf|1|3|38|TZOMPANTEPEC|528|M|
4|29|TLAXCALA|1|3.00|XALOZTOC|38.00|TZOMPANTEPEC|528.00|MIXTO(A)|E01|61.00|60.00|92.00|2.00|3.00|7.00|16.00|3.00|19.00|6.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|7.00|0.00|279.00|12.00|291.00|523.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_3.pdf|1|3|38|TZOMPANTEPEC|528|M|
4|29|TLAXCALA|1|3.00|XALOZTOC|38.00|TZOMPANTEPEC|528.00|MIXTO(A)|E01C01|51.00|61.00|73.00|6.00|2.00|2.00|15.00|2.00|24.00|4.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|5.00|0.00|246.00|7.00|253.00|523.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_3.pdf|1|3|38|TZOMPANTEPEC|528|M|
4|29|TLAXCALA|1|3.00|XALOZTOC|38.00|TZOMPANTEPEC|528.00|MIXTO(A)|E01C02|53.00|56.00|124.00|8.00|0.00|7.00|14.00|4.00|15.00|8.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|8.00|0.00|298.00|12.00|310.00|522.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_3.pdf|1|3|38|TZOMPANTEPEC|528|M|
4|29|TLAXCALA|1|3.00|XALOZTOC|38.00|TZOMPANTEPEC|529.00|URBANO(A)|B|118.00|151.00|118.00|16.00|3.00|7.00|10.00|1.00|32.00|8.00|0.00|2.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|8.00|0.00|475.00|18.00|493.00|697.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_3.pdf|1|3|38|TZOMPANTEPEC|529|U|
4|29|TLAXCALA|1|3.00|XALOZTOC|38.00|TZOMPANTEPEC|529.00|URBANO(A)|C01|109.00|157.00|180.00|9.00|3.00|5.00|3.00|10.00|31.00|6.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|516.00|15.00|531.00|696.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_3.pdf|1|3|38|TZOMPANTEPEC|529|U|
4|29|TLAXCALA|1|3.00|XALOZTOC|38.00|TZOMPANTEPEC|530.00|URBANO(A)|B|83.00|0.00|111.00|0.00|16.00|0.00|6.00|0.00|16.00|4.00|156.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|392.00|14.00|406.00|558.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_3.pdf|1|3|38|TZOMPANTEPEC|530|U|
4|29|TLAXCALA|1|3.00|XALOZTOC|38.00|TZOMPANTEPEC|530.00|URBANO(A)|C01|70.00|109.00|107.00|4.00|29.00|30.00|5.00|6.00|14.00|6.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|4.00|0.00|387.00|0.00|387.00|557.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_3.pdf|1|3|38|TZOMPANTEPEC|530|U|
4|29|TLAXCALA|1|3.00|XALOZTOC|50.00|SAN JOSE TEACALCO|531.00|URBANO(A)|B|71.00|159.00|132.00|0.00|10.00|2.00|15.00|1.00|15.00|5.00|3.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|415.00|16.00|431.00|549.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_3.pdf|1|3|50|SAN JOSE TEACALCO|531|M|
4|29|TLAXCALA|1|3.00|XALOZTOC|50.00|SAN JOSE TEACALCO|531.00|URBANO(A)|C01|57.00|136.00|141.00|6.00|3.00|1.00|16.00|4.00|18.00|3.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|4.00|0.00|391.00|12.00|403.00|548.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_3.pdf|1|3|50|SAN JOSE TEACALCO|531|M|
