CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|ID_DISTRITO_LOCAL|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECCION|CASILLA|PAN|PRI|PRD|PVEM|PT|MC|NVA_ALIANZA|MORENA|PRI_PVEM_PT_NVA_ALIANZA|PRI_PVEM_PT|PRI_PVEM_NVA_ALIANZA|PRI_PT_NVA_ALIANZA|PVEM_PT_NVA_ALIANZA|PRI_PVEM|PRI_PT|PRI_NVA_ALIANZA|PVEM_PT|PVEM_NVA_ALIANZA|PT_NVA_ALIANZA|CAND_IND1|VOTOS_CAND_NREG|VOTOS_VALIDOS|VOTOS_NULOS|VOTOS_TOTAL|LISTA_NOMINAL|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_jul2020|ID_DTTO_LOCAL_jul2020|MUNICIPIO_jul2020|NOM_MUN_jul2020|SECCION_jul2020|TIPO_SECC_jul2020|OBSERVACION_MMGE_31jul2020
1|8|CHIHUAHUA|2|4.00|JUAREZ|37.00|JUAREZ|1964.00|URBANO(A)|B|52.00|63.00|2.00|4.00|2.00|4.00|3.00|7.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|16.00|2.00|155.00|5.00|162.00|416.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371964B.pdf|4|4|37|JUAREZ|1964|U|
1|8|CHIHUAHUA|2|4.00|JUAREZ|37.00|JUAREZ|1965.00|URBANO(A)|B|42.00|47.00|2.00|2.00|1.00|3.00|3.00|8.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|28.00|0.00|136.00|12.00|148.00|424.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371965B.pdf|4|4|37|JUAREZ|1965|U|
1|8|CHIHUAHUA|3|4.00|JUAREZ|37.00|JUAREZ|1966.00|URBANO(A)|B|49.00|34.00|2.00|3.00|0.00|6.00|3.00|7.00|1.00|0.00|1.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|25.00|0.00|133.00|4.00|137.00|302.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371966B.pdf|4|4|37|JUAREZ|1966|U|
1|8|CHIHUAHUA|2|4.00|JUAREZ|37.00|JUAREZ|1967.00|URBANO(A)|B|55.00|46.00|2.00|2.00|2.00|3.00|4.00|7.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|26.00|0.00|148.00|13.00|161.00|421.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371967B.pdf|4|4|37|JUAREZ|1967|U|
1|8|CHIHUAHUA|2|4.00|JUAREZ|37.00|JUAREZ|1968.00|URBANO(A)|B|49.00|62.00|1.00|2.00|2.00|6.00|0.00|11.00|5.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|44.00|0.00|183.00|12.00|195.00|469.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371968B.pdf|4|4|37|JUAREZ|1968|U|
1|8|CHIHUAHUA|2|4.00|JUAREZ|37.00|JUAREZ|1969.00|URBANO(A)|B|64.00|41.00|0.00|0.00|0.00|2.00|3.00|10.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|36.00|2.00|158.00|7.00|167.00|397.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371969B.pdf|4|4|37|JUAREZ|1969|U|
1|8|CHIHUAHUA|2|4.00|JUAREZ|37.00|JUAREZ|1970.00|URBANO(A)|B|44.00|37.00|5.00|0.00|0.00|16.00|0.00|14.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|116.00|9.00|125.00|305.00|ACTA DE CASILLA|Anulada|JIN-230/2016|http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371970B.pdf|4|4|37|JUAREZ|1970|U|
1|8|CHIHUAHUA|2|4.00|JUAREZ|37.00|JUAREZ|1971.00|URBANO(A)|B|41.00|53.00|2.00|3.00|3.00|9.00|2.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|44.00|0.00|162.00|7.00|169.00|464.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371971B.pdf|3|4|37|JUAREZ|1971|U|
1|8|CHIHUAHUA|2|4.00|JUAREZ|37.00|JUAREZ|1972.00|URBANO(A)|B|47.00|49.00|3.00|2.00|0.00|6.00|4.00|12.00|0.00|0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|21.00|1.00|146.00|7.00|154.00|433.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371972B.pdf|3|4|37|JUAREZ|1972|U|
1|8|CHIHUAHUA|2|3.00|JUAREZ|37.00|JUAREZ|1973.00|URBANO(A)|B|60.00|81.00|4.00|3.00|6.00|15.00|14.00|20.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|43.00|0.00|248.00|14.00|262.00|601.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO030371973B.pdf|3|3|37|JUAREZ|1973|U|
1|8|CHIHUAHUA|2|3.00|JUAREZ|37.00|JUAREZ|1974.00|URBANO(A)|B|53.00|81.00|8.00|5.00|4.00|15.00|4.00|16.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|50.00|0.00|238.00|12.00|250.00|645.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO030371974B.pdf|3|3|37|JUAREZ|1974|U|
1|8|CHIHUAHUA|2|3.00|JUAREZ|37.00|JUAREZ|1974.00|URBANO(A)|C01|74.00|82.00|4.00|3.00|4.00|16.00|8.00|11.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|33.00|0.00|235.00|15.00|250.00|645.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO030371974C01.pdf|3|3|37|JUAREZ|1974|U|
1|8|CHIHUAHUA|2|3.00|JUAREZ|37.00|JUAREZ|1975.00|URBANO(A)|B|71.00|106.00|3.00|8.00|2.00|15.00|15.00|11.00|0.00|0.00|0.00|0.00|0.00|4.00|1.00|0.00|0.00|0.00|0.00|41.00|0.00|277.00|18.00|295.00|696.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO030371975B.pdf|3|3|37|JUAREZ|1975|U|
1|8|CHIHUAHUA|2|3.00|JUAREZ|37.00|JUAREZ|1976.00|URBANO(A)|B|53.00|122.00|2.00|3.00|1.00|8.00|4.00|16.00|0.00|0.00|1.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|35.00|8.00|247.00|8.00|263.00|671.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO030371976B.pdf|3|3|37|JUAREZ|1976|U|
1|8|CHIHUAHUA|2|3.00|JUAREZ|37.00|JUAREZ|1977.00|URBANO(A)|B|58.00|88.00|2.00|0.00|0.00|11.00|0.00|11.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|45.00|0.00|215.00|11.00|226.00|558.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO030371977B.pdf|3|3|37|JUAREZ|1977|U|
1|8|CHIHUAHUA|2|3.00|JUAREZ|37.00|JUAREZ|1978.00|URBANO(A)|B|73.00|63.00|1.00|2.00|0.00|8.00|4.00|8.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|35.00|5.00|194.00|10.00|209.00|443.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO030371978B.pdf|3|3|37|JUAREZ|1978|U|
1|8|CHIHUAHUA|2|3.00|JUAREZ|37.00|JUAREZ|1978.00|URBANO(A)|C01|57.00|47.00|4.00|2.00|1.00|15.00|6.00|7.00|0.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|44.00|1.00|185.00|10.00|196.00|442.00|GRUPO DE RECUENTO|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AR2016GO030371978C01.pdf|3|3|37|JUAREZ|1978|U|
1|8|CHIHUAHUA|2|3.00|JUAREZ|37.00|JUAREZ|1979.00|URBANO(A)|B|103.00|83.00|3.00|1.00|4.00|15.00|4.00|11.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|49.00|0.00|274.00|15.00|289.00|660.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO030371979B.pdf|3|3|37|JUAREZ|1979|U|
1|8|CHIHUAHUA|2|3.00|JUAREZ|37.00|JUAREZ|1980.00|URBANO(A)|B|43.00|58.00|1.00|3.00|1.00|4.00|5.00|2.00|1.00|0.00|0.00|0.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|25.00|4.00|146.00|4.00|154.00|396.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO030371980B.pdf|3|3|37|JUAREZ|1980|U|
1|8|CHIHUAHUA|2|4.00|JUAREZ|37.00|JUAREZ|1981.00|URBANO(A)|B|80.00|39.00|2.00|1.00|1.00|5.00|1.00|9.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|34.00|0.00|173.00|12.00|185.00|466.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371981B.pdf|3|4|37|JUAREZ|1981|U|
1|8|CHIHUAHUA|2|4.00|JUAREZ|37.00|JUAREZ|1982.00|URBANO(A)|B|54.00|56.00|2.00|3.00|0.00|7.00|3.00|7.00|3.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|31.00|0.00|167.00|11.00|178.00|500.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371982B.pdf|3|4|37|JUAREZ|1982|U|
1|8|CHIHUAHUA|2|4.00|JUAREZ|37.00|JUAREZ|1983.00|URBANO(A)|B|37.00|37.00|0.00|1.00|0.00|1.00|3.00|12.00|1.00|0.00|0.00|0.00|0.00|4.00|1.00|1.00|0.00|0.00|0.00|31.00|4.00|129.00|6.00|139.00|373.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371983B.pdf|3|4|37|JUAREZ|1983|U|
1|8|CHIHUAHUA|2|4.00|JUAREZ|37.00|JUAREZ|1984.00|URBANO(A)|B|63.00|58.00|2.00|4.00|0.00|7.00|4.00|6.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|28.00|1.00|173.00|9.00|183.00|391.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371984B.pdf|3|4|37|JUAREZ|1984|U|
1|8|CHIHUAHUA|2|4.00|JUAREZ|37.00|JUAREZ|1985.00|URBANO(A)|B|61.00|43.00|1.00|5.00|2.00|8.00|2.00|9.00|1.00|0.00|0.00|1.00|0.00|1.00|1.00|1.00|0.00|0.00|0.00|65.00|0.00|201.00|12.00|213.00|589.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371985B.pdf|4|4|37|JUAREZ|1985|U|
1|8|CHIHUAHUA|2|4.00|JUAREZ|37.00|JUAREZ|1986.00|URBANO(A)|B|50.00|38.00|2.00|2.00|2.00|3.00|3.00|9.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|41.00|3.00|151.00|6.00|160.00|421.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371986B.pdf|4|4|37|JUAREZ|1986|U|
1|8|CHIHUAHUA|2|4.00|JUAREZ|37.00|JUAREZ|1986.00|URBANO(A)|C01|78.00|59.00|0.00|1.00|0.00|8.00|3.00|12.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|29.00|0.00|191.00|3.00|194.00|420.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371986C01.pdf|4|4|37|JUAREZ|1986|U|
1|8|CHIHUAHUA|2|4.00|JUAREZ|37.00|JUAREZ|1987.00|URBANO(A)|B|75.00|69.00|2.00|3.00|3.00|8.00|6.00|12.00|1.00|0.00|0.00|0.00|0.00|1.00|1.00|2.00|0.00|0.00|0.00|63.00|0.00|246.00|13.00|259.00|689.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371987B.pdf|4|4|37|JUAREZ|1987|U|
1|8|CHIHUAHUA|2|4.00|JUAREZ|37.00|JUAREZ|1988.00|URBANO(A)|B|92.00|82.00|4.00|0.00|5.00|11.00|6.00|14.00|1.00|0.00|0.00|0.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|74.00|0.00|293.00|15.00|308.00|734.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371988B.pdf|4|4|37|JUAREZ|1988|U|
1|8|CHIHUAHUA|2|4.00|JUAREZ|37.00|JUAREZ|1989.00|URBANO(A)|B|45.00|60.00|1.00|1.00|2.00|6.00|3.00|3.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|28.00|0.00|151.00|9.00|160.00|441.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371989B.pdf|4|4|37|JUAREZ|1989|U|
1|8|CHIHUAHUA|2|4.00|JUAREZ|37.00|JUAREZ|1990.00|URBANO(A)|B|65.00|79.00|1.00|1.00|2.00|6.00|3.00|6.00|0.00|0.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|27.00|2.00|192.00|15.00|209.00|543.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371990B.pdf|4|4|37|JUAREZ|1990|U|
1|8|CHIHUAHUA|2|4.00|JUAREZ|37.00|JUAREZ|1991.00|URBANO(A)|B|81.00|84.00|2.00|2.00|1.00|7.00|0.00|10.00|1.00|0.00|2.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|40.00|1.00|232.00|7.00|240.00|611.00|ACTA DE CASILLA|Anulada|JIN-230/2016|http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371991B.pdf|4|4|37|JUAREZ|1991|U|
1|8|CHIHUAHUA|2|4.00|JUAREZ|37.00|JUAREZ|1992.00|URBANO(A)|B|70.00|79.00|2.00|3.00|1.00|6.00|5.00|10.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|41.00|0.00|218.00|21.00|239.00|629.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371992B.pdf|4|4|37|JUAREZ|1992|U|
1|8|CHIHUAHUA|2|4.00|JUAREZ|37.00|JUAREZ|1993.00|URBANO(A)|B|45.00|48.00|2.00|2.00|0.00|3.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|27.00|0.00|132.00|10.00|142.00|382.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371993B.pdf|4|4|37|JUAREZ|1993|U|
1|8|CHIHUAHUA|2|4.00|JUAREZ|37.00|JUAREZ|1993.00|URBANO(A)|C01|45.00|45.00|1.00|2.00|1.00|2.00|6.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|31.00|0.00|138.00|9.00|147.00|382.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371993C01.pdf|4|4|37|JUAREZ|1993|U|
1|8|CHIHUAHUA|2|4.00|JUAREZ|37.00|JUAREZ|1994.00|URBANO(A)|B|45.00|52.00|1.00|3.00|1.00|6.00|2.00|7.00|1.00|0.00|1.00|1.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|20.00|13.00|142.00|6.00|161.00|402.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371994B.pdf|4|4|37|JUAREZ|1994|U|
1|8|CHIHUAHUA|2|4.00|JUAREZ|37.00|JUAREZ|1994.00|URBANO(A)|C01|45.00|43.00|7.00|1.00|3.00|7.00|3.00|2.00|0.00|0.00|2.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|37.00|0.00|151.00|4.00|155.00|402.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371994C01.pdf|4|4|37|JUAREZ|1994|U|
1|8|CHIHUAHUA|2|4.00|JUAREZ|37.00|JUAREZ|1995.00|URBANO(A)|B|72.00|53.00|2.00|7.00|3.00|7.00|3.00|10.00|0.00|0.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|32.00|0.00|191.00|9.00|200.00|587.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371995B.pdf|3|4|37|JUAREZ|1995|U|
1|8|CHIHUAHUA|2|4.00|JUAREZ|37.00|JUAREZ|1996.00|URBANO(A)|B|73.00|70.00|3.00|3.00|2.00|6.00|2.00|6.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|23.00|2.00|189.00|13.00|204.00|497.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371996B.pdf|3|4|37|JUAREZ|1996|U|
1|8|CHIHUAHUA|2|4.00|JUAREZ|37.00|JUAREZ|1997.00|URBANO(A)|B|69.00|36.00|5.00|4.00|2.00|5.00|4.00|3.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|34.00|2.00|163.00|8.00|173.00|509.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371997B.pdf|3|4|37|JUAREZ|1997|U|
1|8|CHIHUAHUA|2|4.00|JUAREZ|37.00|JUAREZ|1998.00|URBANO(A)|B|68.00|78.00|3.00|4.00|2.00|4.00|8.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|18.00|0.00|189.00|0.00|189.00|447.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371998B.pdf|3|4|37|JUAREZ|1998|U|
1|8|CHIHUAHUA|2|3.00|JUAREZ|37.00|JUAREZ|1999.00|URBANO(A)|B|72.00|62.00|3.00|3.00|1.00|9.00|4.00|8.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|37.00|3.00|201.00|8.00|212.00|521.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO030371999B.pdf|3|3|37|JUAREZ|1999|U|
1|8|CHIHUAHUA|2|3.00|JUAREZ|37.00|JUAREZ|2000.00|URBANO(A)|B|60.00|46.00|0.00|1.00|3.00|5.00|5.00|7.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|37.00|0.00|166.00|9.00|175.00|452.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO030372000B.pdf|3|3|37|JUAREZ|2000|U|
1|8|CHIHUAHUA|2|3.00|JUAREZ|37.00|JUAREZ|2000.00|URBANO(A)|C01|59.00|52.00|3.00|3.00|1.00|2.00|5.00|7.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|21.00|0.00|153.00|3.00|156.00|452.00|ACTA DE CASILLA|Anulada|JIN-230/2016|http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO030372000C01.pdf|3|3|37|JUAREZ|2000|U|
1|8|CHIHUAHUA|2|3.00|JUAREZ|37.00|JUAREZ|2001.00|URBANO(A)|B|81.00|81.00|5.00|1.00|0.00|12.00|2.00|3.00|0.00|0.00|0.00|0.00|5.00|1.00|0.00|0.00|0.00|0.00|0.00|42.00|0.00|233.00|15.00|248.00|672.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO030372001B.pdf|3|3|37|JUAREZ|2001|U|
1|8|CHIHUAHUA|2|3.00|JUAREZ|37.00|JUAREZ|2002.00|URBANO(A)|B|63.00|93.00|1.00|4.00|4.00|11.00|6.00|8.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|46.00|0.00|238.00|13.00|251.00|586.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO030372002B.pdf|3|3|37|JUAREZ|2002|U|
1|8|CHIHUAHUA|2|3.00|JUAREZ|37.00|JUAREZ|2003.00|URBANO(A)|B|73.00|103.00|3.00|5.00|4.00|6.00|4.00|8.00|1.00|1.00|2.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|60.00|0.00|272.00|15.00|287.00|729.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO030372003B.pdf|3|3|37|JUAREZ|2003|U|
1|8|CHIHUAHUA|2|3.00|JUAREZ|37.00|JUAREZ|2004.00|URBANO(A)|B|76.00|63.00|1.00|0.00|3.00|9.00|3.00|8.00|0.00|0.00|0.00|0.00|0.00|3.00|0.00|0.00|0.00|0.00|1.00|39.00|3.00|206.00|7.00|216.00|519.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO030372004B.pdf|3|3|37|JUAREZ|2004|U|
1|8|CHIHUAHUA|2|3.00|JUAREZ|37.00|JUAREZ|2005.00|URBANO(A)|B|45.00|92.00|5.00|4.00|3.00|15.00|11.00|10.00|0.00|0.00|1.00|0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|61.00|0.00|249.00|19.00|268.00|641.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO030372005B.pdf|3|3|37|JUAREZ|2005|U|
1|8|CHIHUAHUA|2|3.00|JUAREZ|37.00|JUAREZ|2012.00|URBANO(A)|B|73.00|65.00|5.00|1.00|1.00|10.00|13.00|8.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|43.00|0.00|219.00|10.00|229.00|531.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO030372012B.pdf|3|3|37|JUAREZ|2012|U|
1|8|CHIHUAHUA|2|3.00|JUAREZ|37.00|JUAREZ|2012.00|URBANO(A)|C01|74.00|51.00|2.00|5.00|1.00|9.00|4.00|10.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|44.00|3.00|201.00|10.00|214.00|531.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO030372012C01.pdf|3|3|37|JUAREZ|2012|U|
1|8|CHIHUAHUA|2|3.00|JUAREZ|37.00|JUAREZ|2013.00|URBANO(A)|B|78.00|74.00|9.00|4.00|1.00|6.00|1.00|12.00|1.00|0.00|0.00|0.00|0.00|2.00|0.00|8.00|0.00|0.00|0.00|38.00|0.00|234.00|22.00|256.00|697.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO030372013B.pdf|3|3|37|JUAREZ|2013|U|
1|8|CHIHUAHUA|2|3.00|JUAREZ|37.00|JUAREZ|2014.00|URBANO(A)|B|86.00|75.00|2.00|6.00|2.00|8.00|10.00|11.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|58.00|0.00|260.00|12.00|272.00|706.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO030372014B.pdf|3|3|37|JUAREZ|2014|U|
1|8|CHIHUAHUA|2|3.00|JUAREZ|37.00|JUAREZ|2015.00|URBANO(A)|B|63.00|64.00|0.00|5.00|3.00|14.00|10.00|8.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|36.00|0.00|204.00|18.00|222.00|531.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO030372015B.pdf|3|3|37|JUAREZ|2015|U|
1|8|CHIHUAHUA|2|3.00|JUAREZ|37.00|JUAREZ|2016.00|URBANO(A)|B|67.00|86.00|2.00|6.00|0.00|8.00|7.00|15.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|50.00|3.00|242.00|10.00|255.00|570.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO030372016B.pdf|3|3|37|JUAREZ|2016|U|
1|8|CHIHUAHUA|2|3.00|JUAREZ|37.00|JUAREZ|2017.00|URBANO(A)|B|37.00|54.00|1.00|2.00|0.00|3.00|4.00|10.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|1.00|33.00|1.00|147.00|3.00|151.00|384.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO030372017B.pdf|3|3|37|JUAREZ|2017|U|
1|8|CHIHUAHUA|2|3.00|JUAREZ|37.00|JUAREZ|2017.00|URBANO(A)|C01|65.00|43.00|1.00|2.00|0.00|9.00|6.00|9.00|0.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|31.00|1.00|168.00|5.00|174.00|384.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO030372017C01.pdf|3|3|37|JUAREZ|2017|U|
1|8|CHIHUAHUA|2|4.00|JUAREZ|37.00|JUAREZ|2018.00|URBANO(A)|B|82.00|60.00|4.00|7.00|0.00|10.00|3.00|8.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|42.00|5.00|217.00|10.00|232.00|586.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040372018B.pdf|3|4|37|JUAREZ|2018|U|
